,0,1
244,1.0,1057.4369
245,0.0,1935.5299
246,1.0,1871.2568
247,1.0,1165.7278
248,1.0,1314.4764
249,0.0,1435.0299
250,0.0,1188.9689
251,1.0,1149.9872
252,0.0,1433.9888
253,0.0,1491.1581
254,1.0,2197.1133
255,0.0,1457.4427
256,0.0,1295.2141
257,0.0,1769.875
258,1.0,1351.3624
259,0.0,1329.9921
260,1.0,1124.3577
261,0.0,1324.1388
262,1.0,905.1999
263,0.0,1259.2551
264,1.0,1223.2301
265,1.0,1519.1193
266,1.0,1497.3065
267,0.0,1519.7247
268,0.0,1359.9603
269,0.0,973.1134
270,0.0,1538.2188
271,1.0,999.9514
272,0.0,1364.1053
273,1.0,1364.5223
274,1.0,1492.9966
275,1.0,1209.0483
276,1.0,1691.1993
277,1.0,1533.7079
278,0.0,1176.206
279,0.0,929.982
280,0.0,1488.9773
281,0.0,976.7869
282,0.0,906.1629
283,0.0,1669.6272
284,0.0,1445.1499
285,1.0,997.7896
286,1.0,1452.9707
287,1.0,1213.0673
288,1.0,1886.0833
289,0.0,1314.3573
290,1.0,1047.0834
291,0.0,973.12494
292,1.0,1013.763
293,1.0,927.89716
294,1.0,1078.6891
295,1.0,1057.8821
296,1.0,730.7993
297,1.0,1974.0979
298,0.0,1669.4211
299,1.0,1617.0337
300,1.0,834.4893
301,1.0,1285.2676
302,1.0,1340.9558
303,1.0,1465.2588
304,0.0,1506.146
305,1.0,1706.9648
306,0.0,1601.178
307,0.0,1074.4275
308,0.0,1341.1813
309,1.0,1603.2828
310,0.0,1155.6962
311,1.0,1223.1796
312,1.0,1367.677
313,0.0,1475.3065
314,0.0,619.8726
315,1.0,1481.084
316,1.0,923.16016
317,1.0,1777.2476
318,0.0,1334.7972
319,0.0,1451.6641
320,0.0,1192.1747
321,0.0,1401.9413
322,1.0,1746.3778
323,1.0,1400.6624
324,0.0,1584.1614
325,0.0,859.3843
326,0.0,1783.9392
327,1.0,1223.0773
328,1.0,1960.6826
329,1.0,706.3363
330,0.0,1374.0284
331,0.0,1581.6815
332,0.0,1802.6349
333,1.0,992.90826
334,0.0,1149.9971
335,1.0,1618.8391
336,0.0,910.625
337,1.0,1361.1459
338,1.0,1103.2833
339,0.0,1237.1191
340,0.0,1698.9347
341,1.0,1016.1526
342,1.0,1074.1711
343,0.0,1136.2179
344,0.0,689.32654
345,1.0,1165.2037
346,1.0,1194.8472
347,1.0,865.224
348,1.0,1398.3853
349,1.0,1457.3202
350,1.0,1422.7098
351,1.0,1335.514
352,0.0,1811.1083
353,0.0,1254.8666
354,1.0,1449.7019
355,0.0,1336.85
356,0.0,1694.4902
357,0.0,1358.5549
358,1.0,1326.4019
359,1.0,1059.2761
360,0.0,896.6826
361,1.0,1495.902
362,1.0,936.39746
363,0.0,1436.3108
364,0.0,1219.8705
365,1.0,1146.5973
366,0.0,1371.2146
367,0.0,704.9656
368,0.0,1264.6857
369,0.0,1176.0212
370,0.0,1345.663
371,1.0,1444.7283
372,1.0,940.4593
373,1.0,1311.7043
374,1.0,934.8173
375,1.0,1264.2996
376,0.0,1047.3928
377,1.0,1553.3263
378,1.0,1798.3728
379,1.0,1254.7511
380,1.0,1057.3475
381,0.0,1462.846
382,1.0,1399.79
383,1.0,1247.7522
384,1.0,1290.0911
385,0.0,1696.3116
386,1.0,1244.3541
387,1.0,1273.8989
388,1.0,1579.1182
389,0.0,1486.9926
390,0.0,1175.414
391,1.0,1727.4122
392,0.0,1450.2479
393,0.0,1533.2345
394,1.0,1222.6196
395,0.0,1620.4917
396,0.0,1505.4099
397,0.0,1179.2098
398,1.0,991.7186
399,0.0,1201.699
400,0.0,1215.355
401,0.0,1382.6559
402,0.0,1147.1781
403,1.0,1825.3319
404,0.0,935.4624
405,1.0,1276.3319
406,0.0,1495.015
407,0.0,1346.5472
408,0.0,1555.2955
409,1.0,1320.1063
410,1.0,1315.8905
411,0.0,2100.9758
412,0.0,1041.8783
413,1.0,1156.471
414,0.0,1285.687
415,1.0,1607.5269
416,0.0,1618.3851
417,1.0,1440.6171
418,0.0,1592.0841
419,1.0,1621.1666
420,0.0,1417.6824
421,0.0,1247.9392
422,0.0,1297.5635
423,1.0,1538.9008
424,0.0,1582.7722
425,1.0,1268.0181
426,1.0,1330.8176
427,1.0,1093.7568
428,1.0,1153.8983
429,0.0,1382.5204
430,0.0,1060.3213
431,1.0,1283.2661
432,1.0,1095.1451
433,1.0,1343.5742
434,0.0,1290.451
435,0.0,1593.5326
436,1.0,1477.4535
437,0.0,1905.3765
438,1.0,1191.8796
439,1.0,1186.724
440,0.0,1462.5372
441,0.0,1393.2307
442,0.0,1020.8096
443,1.0,1525.016
444,0.0,847.4261
445,0.0,1867.9348
446,1.0,1202.8135
447,0.0,1380.7285
448,1.0,1037.1863
449,1.0,1052.6381
450,0.0,1588.2448
451,0.0,1182.4945
452,0.0,1327.6768
453,0.0,1453.1455
454,1.0,1180.1104
455,0.0,1332.9026
456,0.0,1335.1128
457,1.0,1246.2863
458,0.0,1457.8057
459,1.0,851.2104
460,1.0,1251.7917
461,0.0,1646.0583
462,1.0,1179.1278
463,0.0,1274.5284
464,0.0,1431.557
465,1.0,1021.60077
466,1.0,1353.3677
467,1.0,1335.5443
468,0.0,1618.1935
469,0.0,1099.5339
470,1.0,877.6418
471,1.0,1392.3977
472,0.0,1240.1459
473,0.0,1326.1022
474,1.0,1312.8402
475,1.0,1124.189
476,0.0,1810.5651
477,1.0,1706.5608
478,0.0,1101.1799
479,0.0,1005.24133
480,0.0,1437.8813
481,0.0,1704.0548
482,1.0,1222.4563
483,1.0,1344.9342
484,1.0,1254.8984
485,0.0,1140.0547
486,0.0,1889.8994
487,0.0,1220.2223
488,0.0,1763.2566
489,0.0,869.0056
490,1.0,1568.2225
491,0.0,1855.4985
492,1.0,1260.9172
493,1.0,1846.0403
494,0.0,863.1131
495,0.0,1810.0073
496,1.0,885.90845
497,0.0,1200.784
498,1.0,1395.0642
499,0.0,1326.9548
500,0.0,1530.8645
501,0.0,1764.0232
502,0.0,1201.3246
503,1.0,1304.5131
504,1.0,1151.3308
505,0.0,1164.8643
506,1.0,972.0258
507,1.0,955.746
508,1.0,1167.156
509,0.0,1336.1803
510,0.0,927.2594
511,0.0,1327.0475
512,1.0,1456.8331
513,0.0,1586.4445
514,0.0,1462.9034
515,1.0,1669.2374
516,0.0,1429.2716
517,0.0,1372.2511
518,0.0,1065.3883
519,0.0,2018.4542
520,1.0,1565.8956
521,0.0,1238.7753
522,1.0,1362.3984
523,0.0,1047.0421
524,1.0,1043.4233
525,1.0,1957.1552
526,0.0,1302.19
527,0.0,1519.1168
528,1.0,1156.2806
529,1.0,1255.8926
530,0.0,1375.2355
531,1.0,1190.1012
532,0.0,933.8688
533,0.0,1253.8832
534,1.0,1301.7418
535,0.0,823.93066
536,0.0,1019.371
537,1.0,1873.388
538,1.0,1820.2104
539,1.0,1391.4423
540,0.0,1252.4418
541,1.0,1767.7721
542,1.0,1093.3977
543,0.0,1513.2507
544,0.0,1653.7572
545,0.0,1767.7018
546,0.0,1509.8196
547,0.0,861.62994
548,1.0,1409.2151
549,1.0,1708.5325
550,0.0,1508.2089
551,1.0,1022.17035
552,1.0,987.14136
553,1.0,1757.4484
554,0.0,1169.7761
555,0.0,1428.4572
556,1.0,1026.094
557,0.0,973.591
558,1.0,1138.8408
559,0.0,1001.33997
560,1.0,1132.3135
561,1.0,1222.3556
562,0.0,1380.0631
563,1.0,1532.449
564,0.0,1575.1057
565,0.0,1775.5524
566,1.0,858.8822
567,0.0,1128.7975
568,1.0,992.6083
569,0.0,1213.3252
570,1.0,1971.0604
571,1.0,1093.3536
572,1.0,1099.7894
573,0.0,1314.067
574,0.0,1517.4104
575,0.0,1148.1091
576,1.0,1543.9314
577,1.0,1767.9683
578,0.0,1537.1998
579,0.0,1228.1984
580,1.0,1261.0366
581,1.0,1658.278
582,0.0,1508.9647
583,1.0,1864.3671
584,1.0,1432.201
585,0.0,1239.2212
586,1.0,1207.9702
587,1.0,924.14435
588,0.0,1031.715
589,0.0,1429.9739
590,1.0,1124.7845
591,1.0,1078.053
592,1.0,1101.6348
593,0.0,1441.3103
594,0.0,1821.7922
595,1.0,1411.3225
596,1.0,1014.2788
597,0.0,1218.0903
598,0.0,1273.9901
599,1.0,1042.937
600,1.0,1708.9745
601,0.0,1571.1531
602,1.0,921.1705
603,1.0,1279.8348
604,1.0,1267.4316
605,1.0,1755.5397
606,0.0,1595.5865
607,0.0,1915.5496
608,0.0,1054.8741
609,1.0,1393.5076
610,1.0,1559.5791
611,1.0,1368.3611
612,1.0,1081.3429
613,0.0,1690.6906
614,1.0,1601.3226
615,1.0,1065.328
616,1.0,1273.3004
617,1.0,1354.6495
618,0.0,1616.2462
619,1.0,1158.0835
620,1.0,723.38477
621,1.0,1508.4807
622,1.0,1798.1072
623,0.0,1366.0507
624,0.0,1131.0557
625,1.0,972.4633
626,1.0,1519.3219
627,1.0,1634.8022
628,1.0,1225.4144
629,0.0,1194.4518
630,1.0,950.3243
631,0.0,1446.4333
632,0.0,1382.9302
633,1.0,1174.6495
634,1.0,660.4282
635,0.0,1304.1517
636,0.0,1351.256
637,0.0,1749.2566
638,1.0,1169.1521
639,0.0,830.03174
640,1.0,1415.7672
641,1.0,1323.3021
642,1.0,1461.4451
643,0.0,1274.7955
644,1.0,1622.5034
645,0.0,1357.5336
646,1.0,1177.7383
647,0.0,1607.0892
648,0.0,1380.2269
649,0.0,1240.695
650,0.0,1488.2686
651,1.0,1213.8427
652,1.0,1556.0159
653,1.0,1415.6543
654,0.0,1548.9729
655,0.0,964.6279
656,1.0,783.4429
657,0.0,1386.1377
658,0.0,1537.2905
659,1.0,1032.2988
660,1.0,1391.2972
661,0.0,1758.8926
662,0.0,1573.6425
663,0.0,1477.8083
664,0.0,1347.2102
665,0.0,2039.2129
666,1.0,916.14197
667,0.0,1131.6125
668,0.0,1147.4658
669,0.0,1086.9811
670,0.0,1077.7574
671,1.0,1218.5677
672,0.0,1375.3938
673,1.0,678.0355
674,0.0,1691.4788
675,1.0,1280.0823
676,0.0,1046.7777
677,0.0,1516.7076
678,1.0,1211.6914
679,0.0,1072.969
680,0.0,1644.3647
681,0.0,1125.1061
682,0.0,1171.3529
683,0.0,1353.5382
684,0.0,1836.5288
685,1.0,850.1713
686,0.0,1170.5431
687,0.0,1003.6727
688,1.0,794.68274
689,0.0,1445.8018
690,0.0,1320.1522
691,0.0,1025.3813
692,1.0,1452.8313
693,0.0,1177.7935
694,0.0,1226.2938
695,0.0,1334.5563
696,1.0,1039.6206
697,0.0,1253.835
698,1.0,1113.1764
699,0.0,1511.1116
700,1.0,1531.749
701,1.0,1213.6812
702,0.0,1095.0228
703,1.0,1604.3444
704,1.0,1510.5192
705,0.0,1664.6913
706,0.0,1237.4944
707,0.0,1071.0865
708,0.0,1684.984
709,1.0,1148.3489
710,0.0,1427.6205
711,0.0,1183.0548
712,0.0,1200.5946
713,0.0,1593.1047
714,0.0,1346.0609
715,0.0,1405.1168
716,1.0,1208.0343
717,0.0,1772.2037
718,0.0,1173.1576
719,1.0,1267.4281
720,0.0,1358.3086
721,1.0,1463.7526
722,0.0,1346.9247
723,1.0,1162.3511
724,0.0,1533.2822
725,0.0,1018.4379
726,1.0,1134.2778
727,0.0,1092.7543
728,0.0,1083.6547
729,1.0,1538.1752
730,1.0,1170.9501
731,1.0,1774.4076
732,1.0,1241.3613
733,0.0,1163.9213
734,1.0,1282.038
735,0.0,1541.7583
736,0.0,1610.2634
737,0.0,1399.9786
738,1.0,1272.4205
739,0.0,1259.989
740,1.0,1161.9025
741,0.0,1373.6133
742,0.0,1547.7136
743,1.0,1142.9779
744,1.0,1412.8612
745,1.0,1694.816
746,0.0,1420.5149
747,1.0,1008.77313
748,0.0,937.5382
749,0.0,1393.1284
750,1.0,1040.4076
751,1.0,1340.8282
752,0.0,1026.0338
753,1.0,1423.3018
754,0.0,1454.0162
755,0.0,1625.6794
756,0.0,1314.8848
757,0.0,1093.0648
758,1.0,1937.5272
759,1.0,1264.1122
760,0.0,1450.4818
761,1.0,1178.3822
762,1.0,1212.2982
763,1.0,1267.5385
764,1.0,1410.6222
765,1.0,966.3546
766,0.0,1178.6561
767,1.0,1422.7758
768,0.0,1347.0073
769,0.0,1324.0475
770,1.0,1097.9703
771,0.0,1789.2528
772,0.0,1160.9633
773,1.0,1304.7637
774,0.0,1472.5387
775,1.0,1469.4099
776,1.0,1416.2239
777,0.0,980.54504
778,0.0,972.1481
779,0.0,1324.8826
780,1.0,771.98883
781,0.0,1866.4943
782,0.0,882.5488
783,0.0,1493.6217
784,1.0,1228.7028
785,1.0,1465.8107
786,1.0,1743.405
787,1.0,1456.7147
788,1.0,1306.8708
789,1.0,1279.1835
790,0.0,920.8151
791,1.0,1336.7997
792,0.0,1530.9166
793,1.0,1215.058
794,1.0,1220.7847
795,0.0,1297.6406
796,0.0,1107.4473
797,0.0,1776.1096
798,0.0,1046.6417
799,1.0,1326.5378
800,0.0,1286.336
801,0.0,1906.8616
802,1.0,1197.1078
803,0.0,1435.2402
804,1.0,1765.9492
805,1.0,1024.568
806,0.0,1101.7716
807,1.0,910.64215
808,0.0,1823.4316
809,1.0,1041.6425
810,0.0,1210.3514
811,1.0,1322.1475
812,1.0,1063.0782
813,1.0,998.9504
814,1.0,1786.2555
815,1.0,1349.9796
816,0.0,1279.544
817,0.0,1293.2234
818,0.0,1639.3562
819,0.0,1407.4136
820,0.0,1180.2709
821,0.0,1846.2848
822,1.0,1098.2803
823,1.0,1555.8684
824,0.0,1263.3849
825,0.0,1800.3447
826,1.0,835.9796
827,0.0,923.8735
828,0.0,1333.0963
829,1.0,1218.3842
830,0.0,1092.1104
831,1.0,1457.3904
832,0.0,1236.7804
833,1.0,1223.989
834,0.0,1351.2601
835,0.0,1675.8099
836,1.0,1206.3807
837,0.0,1141.058
838,1.0,1485.3033
839,0.0,1260.8851
840,0.0,1342.8947
841,0.0,1177.5679
842,0.0,2330.674
843,0.0,1280.011
844,0.0,1365.7284
845,0.0,715.5537
846,0.0,1931.471
847,0.0,1492.5929
848,0.0,971.64215
849,0.0,1161.5675
850,1.0,1477.36
851,0.0,1631.0665
852,0.0,1379.0736
853,1.0,1549.4285
854,1.0,1346.7468
855,0.0,1033.2678
856,0.0,1130.1842
857,1.0,1225.516
858,0.0,1527.8763
859,0.0,937.8329
860,0.0,1624.2836
861,0.0,1764.6625
862,1.0,1177.2701
863,0.0,1454.5691
864,0.0,1313.9003
865,0.0,1187.2704
866,1.0,1028.8159
867,0.0,1138.1663
868,0.0,1346.8525
869,1.0,879.9378
870,1.0,1736.7052
871,0.0,1271.385
872,0.0,1402.5864
873,0.0,1563.8181
874,0.0,1086.1234
875,1.0,1425.4922
876,1.0,1361.9349
877,0.0,1572.4772
878,1.0,1187.015
879,0.0,1099.9015
880,0.0,1573.0063
881,1.0,597.59827
882,0.0,1282.5936
883,0.0,1402.6417
884,0.0,1209.5964
885,1.0,1473.6552
886,0.0,1135.1946
887,1.0,1364.1653
888,1.0,781.71106
889,0.0,839.266
890,0.0,1387.9639
891,1.0,1623.978
892,1.0,1126.5785
893,1.0,1189.5281
894,1.0,1057.2415
895,0.0,1367.7954
896,0.0,1642.3241
897,1.0,1161.3185
898,0.0,1195.067
899,0.0,995.9528
900,1.0,1608.4288
901,0.0,2005.6897
902,0.0,947.0232
903,1.0,1280.9443
904,0.0,1431.9183
905,0.0,700.5472
906,0.0,965.6908
907,1.0,1099.7855
908,0.0,1491.4081
909,0.0,2097.5354
910,1.0,1476.7924
911,1.0,1348.5629
912,1.0,1242.84
913,0.0,1538.4342
914,0.0,1469.8845
915,0.0,1250.9763
916,1.0,1543.4216
917,1.0,1145.8439
918,1.0,1027.6411
919,1.0,1289.9908
920,0.0,1431.5659
921,0.0,1863.5369
922,0.0,1330.2627
923,0.0,1034.7543
924,0.0,1323.4135
925,1.0,1742.5604
926,0.0,1361.7982
927,1.0,1189.9065
928,1.0,955.57544
929,1.0,1327.238
930,1.0,1297.3577
931,1.0,1085.428
932,1.0,1340.4355
933,0.0,1301.2103
934,1.0,1631.9495
935,1.0,1114.1538
936,1.0,1125.578
937,1.0,1125.882
938,0.0,919.1457
939,0.0,1464.1937
940,0.0,1590.9387
941,0.0,1656.642
942,0.0,1524.7445
943,1.0,1127.3853
944,0.0,1307.3198
945,1.0,1615.012
946,0.0,1667.1484
947,1.0,1204.2672
948,0.0,746.0284
949,1.0,1193.5833
950,1.0,967.8842
951,1.0,1607.0498
952,1.0,1710.7393
953,1.0,1575.8032
954,1.0,1501.2391
955,1.0,742.2362
956,1.0,1008.5253
957,1.0,1387.8099
958,0.0,1396.3331
959,1.0,1635.4126
960,0.0,1082.5529
961,1.0,1008.64374
962,1.0,1353.9508
963,1.0,1514.0995
964,0.0,1469.7566
965,0.0,1211.2639
966,0.0,1107.6667
967,1.0,1924.7578
968,0.0,1362.6443
969,0.0,1247.5074
970,0.0,1407.5416
971,0.0,850.8731
972,1.0,740.1709
973,0.0,1310.4789
974,1.0,856.8662
975,0.0,1496.2692
976,0.0,1564.8009
977,0.0,1556.392
978,1.0,1078.4878
979,1.0,1275.5225
980,1.0,1481.9641
981,0.0,1490.1483
982,0.0,1404.7184
983,0.0,1131.0668
984,1.0,1596.8
985,0.0,1438.0844
986,0.0,1283.7874
987,0.0,1482.571
988,1.0,1321.7786
989,0.0,1459.7721
990,1.0,1028.7872
991,0.0,1168.8379
992,0.0,1690.7739
993,0.0,1670.7128
994,0.0,1469.0659
995,0.0,2252.3125
996,1.0,967.3746
997,0.0,1303.1115
998,0.0,1041.4882
999,0.0,1732.7125
1000,0.0,1364.0643
1001,0.0,1552.6188
1002,0.0,909.6096
1003,1.0,1414.3326
1004,0.0,1449.0721
1005,1.0,1409.4108
1006,0.0,739.63025
1007,0.0,1347.1069
1008,0.0,1404.1805
1009,1.0,1794.4049
1010,1.0,1106.3158
1011,0.0,1256.0496
1012,1.0,1303.9966
1013,0.0,1462.9485
1014,0.0,1225.7556
1015,1.0,1252.2794
1016,0.0,1174.1746
1017,0.0,1792.772
1018,1.0,1218.5343
1019,1.0,851.527
1020,0.0,1913.734
1021,0.0,1699.37
1022,1.0,1124.5525
1023,1.0,817.2764
1024,0.0,2020.6078
1025,0.0,1337.115
1026,0.0,1495.3384
1027,1.0,1267.6984
1028,1.0,1158.4294
1029,1.0,1645.5695
1030,0.0,1349.5715
1031,0.0,1162.2728
1032,1.0,753.7337
1033,1.0,1167.2958
1034,0.0,1234.1606
1035,1.0,969.804
1036,1.0,1396.6139
1037,1.0,1143.629
1038,1.0,1505.0345
1039,0.0,1293.4443
1040,0.0,853.8359
1041,0.0,1765.678
1042,1.0,891.3111
1043,1.0,1225.7987
1044,0.0,1314.0988
1045,0.0,1202.7767
1046,1.0,1212.8505
1047,1.0,1154.8379
1048,0.0,1106.7162
1049,1.0,1202.3993
1050,1.0,1351.7666
1051,1.0,1317.3138
1052,1.0,1092.9938
1053,1.0,1421.3967
1054,0.0,1167.5852
1055,1.0,1386.5079
1056,1.0,1282.6765
1057,0.0,1605.5132
1058,1.0,1175.2983
1059,0.0,999.25146
1060,1.0,1519.151
1061,0.0,1352.885
1062,0.0,1080.5686
1063,0.0,1531.9019
1064,1.0,1340.0446
1065,0.0,1500.4688
1066,0.0,1173.2618
1067,0.0,903.67566
1068,1.0,1146.5713
1069,1.0,1049.2362
1070,0.0,962.6003
1071,1.0,1338.7723
1072,1.0,1060.4453
1073,1.0,1317.4224
1074,0.0,1449.0554
1075,1.0,1098.962
1076,1.0,1478.7595
1077,0.0,1356.8167
1078,1.0,1945.9479
1079,1.0,587.5505
1080,0.0,1809.5087
1081,1.0,1318.2303
1082,1.0,1526.3726
1083,0.0,1544.4226
1084,0.0,1077.9774
1085,1.0,971.56934
1086,1.0,1175.924
1087,0.0,1212.8779
1088,1.0,1227.6151
1089,1.0,1345.1555
1090,0.0,1683.153
1091,0.0,1320.2963
1092,0.0,1476.3104
1093,1.0,1973.3656
1094,1.0,951.69635
1095,1.0,1223.0437
1096,1.0,694.4178
1097,0.0,1436.5004
1098,1.0,1386.1403
1099,0.0,1296.6509
1100,0.0,1222.1642
1101,1.0,1115.801
1102,0.0,1453.9255
1103,0.0,1031.0989
1104,0.0,1307.629
1105,1.0,1060.7076
1106,1.0,1214.4493
1107,0.0,1222.6588
1108,1.0,1259.4276
1109,0.0,1895.4763
1110,0.0,1455.9465
1111,1.0,1203.1349
1112,0.0,1040.1771
1113,1.0,1473.9297
1114,0.0,1245.7903
1115,0.0,1613.1235
1116,1.0,1647.895
1117,0.0,1548.7694
1118,1.0,1178.3533
1119,0.0,1768.84
1120,0.0,1539.6437
1121,0.0,908.1891
1122,1.0,1475.9974
1123,0.0,1567.1604
1124,0.0,1372.0837
1125,0.0,1341.1884
1126,0.0,1198.8394
1127,1.0,1351.223
1128,0.0,1475.9882
1129,0.0,1049.0751
1130,1.0,1431.8296
1131,0.0,1447.5074
1132,1.0,1072.4789
1133,0.0,1797.9998
1134,1.0,985.41
1135,1.0,1229.276
1136,1.0,2146.5845
1137,1.0,1149.2114
1138,0.0,1202.0475
1139,1.0,1269.6594
1140,1.0,1005.46185
1141,1.0,1389.6805
1142,0.0,1328.0991
1143,0.0,1381.8699
1144,1.0,1287.6069
1145,1.0,1619.9313
1146,0.0,1236.962
1147,1.0,1536.173
1148,0.0,1497.2208
1149,1.0,1696.1763
1150,1.0,1412.3925
1151,0.0,1092.6685
1152,1.0,1409.853
1153,0.0,773.6379
1154,1.0,1264.1921
1155,1.0,1086.4106
1156,0.0,1551.9779
1157,0.0,1253.0095
1158,0.0,1606.0671
1159,0.0,1370.3749
1160,0.0,991.5648
1161,1.0,1175.5358
1162,0.0,995.44135
1163,0.0,1212.181
1164,1.0,1403.9773
1165,0.0,1663.6486
1166,1.0,1200.1798
1167,0.0,1575.0133
1168,1.0,1315.0139
1169,1.0,1383.1882
1170,1.0,1051.0438
1171,0.0,1213.741
1172,0.0,819.8356
